; Bodies of water (2021-04-07)
      N048.18.03.705 W122.22.58.345
      N048.18.19.265 W122.22.12.394
      N048.18.12.686 W122.22.07.313
      N048.17.58.926 W122.22.43.541
      N048.17.50.714 W122.22.36.207
      N048.17.27.244 W122.22.52.412
      N048.17.32.751 W122.22.13.493
      N048.17.56.454 W122.21.39.985
      N048.16.22.260 W122.23.10.045
      N048.15.37.354 W122.23.13.616
      N048.16.06.962 W122.23.33.995
      N048.14.51.994 W122.23.53.771
      N048.15.27.562 W122.25.03.149
      N048.16.18.442 W122.27.45.802
      N048.15.19.775 W122.28.25.518
      N048.15.11.192 W122.28.44.771
      N048.15.07.498 W122.29.11.495
      N048.15.30.034 W122.30.01.016
      N048.15.03.653 W122.31.42.695
      N048.16.18.470 W122.33.30.004
      N048.16.53.475 W122.33.21.352
      N048.16.58.007 W122.31.58.488
      N048.17.13.553 W122.31.17.454
      N048.17.52.609 W122.30.17.633
      N048.18.34.110 W122.30.18.924
      N048.19.23.274 W122.31.04.407
      N048.19.31.156 W122.31.33.988
      N048.20.28.052 W122.32.58.857
      N048.21.03.387 W122.34.20.623
      N048.21.25.400 W122.35.44.476
      N048.22.29.464 W122.34.40.536
      N048.22.59.031 W122.35.03.497
      N048.23.52.274 W122.34.57.894
      N048.23.55.419 W122.35.10.199
      N048.23.42.125 W122.35.09.787
      N048.23.43.581 W122.35.24.509
      N048.24.29.696 W122.35.50.464
      N048.24.44.074 W122.36.22.681
      N048.24.38.966 W122.36.41.990
      N048.23.48.264 W122.37.34.285
      N048.23.49.404 W122.38.08.562
      N048.24.04.647 W122.37.49.501
      N048.24.19.328 W122.38.07.106
      N048.24.08.286 W122.39.17.693
water N048.18.58.266 W122.00.29.086
      N048.19.04.061 W122.01.47.364
      N048.19.30.332 W122.02.14.857
      N048.19.42.349 W122.01.38.520
      N048.19.32.736 W122.01.06.522
      N048.19.47.677 W122.01.06.879
      N048.19.46.235 W122.00.47.296
      N048.19.24.880 W122.00.24.802
      N048.19.07.330 W121.59.18.444
      N048.18.50.960 W121.58.56.087
      N048.18.42.322 W121.59.27.645
water N048.12.10.893 W120.35.48.102
      N048.12.07.556 W120.36.12.464
      N048.12.29.117 W120.36.49.076
      N048.13.23.856 W120.37.13.575
      N048.13.37.122 W120.37.37.993
      N048.14.08.639 W120.37.45.353
      N048.14.35.212 W120.37.33.214
      N048.15.46.568 W120.38.00.185
      N048.17.47.638 W120.40.00.101
      N048.19.13.922 W120.40.44.293
      N048.19.28.904 W120.40.19.904
      N048.18.59.035 W120.39.50.515
      N048.18.45.797 W120.39.18.737
      N048.18.27.532 W120.39.13.821
      N048.17.31.144 W120.38.12.654
      N048.16.26.435 W120.37.40.739
      N048.16.21.464 W120.37.18.766
      N048.14.55.166 W120.36.54.212
      N048.14.33.605 W120.36.32.212
      N048.14.05.370 W120.36.49.268
      N048.13.12.293 W120.36.02.823
      N048.12.50.746 W120.35.21.350
      N048.12.30.874 W120.33.53.542
      N048.11.46.091 W120.32.33.040
      N048.09.30.026 W120.30.53.064
      N048.09.11.788 W120.29.54.589
      N048.08.43.567 W120.29.54.589
      N048.08.35.286 W120.29.32.672
      N048.08.23.668 W120.29.30.255
      N048.06.39.133 W120.29.30.255
      N048.04.47.965 W120.27.35.914
      N048.04.16.435 W120.27.18.885
      N048.03.15.007 W120.25.22.183
      N048.02.24.992 W120.20.25.525
      N048.01.35.114 W120.18.48.378
      N048.01.15.064 W120.17.08.760
      N048.00.48.450 W120.16.15.366
      N048.00.40.045 W120.15.14.639
      N048.00.11.769 W120.14.26.135
      N047.59.48.341 W120.12.41.710
      N047.57.40.446 W120.11.05.112
      N047.56.54.001 W120.11.00.471
      N047.55.46.092 W120.11.29.941
      N047.55.26.248 W120.11.56.748
      N047.54.54.759 W120.11.59.302
      N047.53.33.432 W120.11.18.433
      N047.53.05.033 W120.09.43.951
      N047.52.40.121 W120.09.22.253
      N047.52.39.929 W120.08.09.496
      N047.52.48.182 W120.07.54.884
      N047.52.23.106 W120.06.37.403
      N047.51.53.210 W120.06.18.149
      N047.51.36.208 W120.03.55.190
      N047.50.57.948 W120.03.11.794
      N047.50.47.607 W120.01.15.476
      N047.50.35.934 W120.00.53.723
      N047.50.14.415 W120.01.03.583
      N047.50.13.399 W120.04.15.130
      N047.50.26.871 W120.05.30.194
      N047.51.06.916 W120.07.02.095
      N047.51.15.389 W120.08.09.963
      N047.51.37.060 W120.09.00.775
      N047.51.38.817 W120.09.44.418
      N047.52.20.511 W120.11.30.930
      N047.52.57.081 W120.12.21.687
      N047.53.48.539 W120.12.48.137
      N047.54.29.984 W120.12.50.389
      N047.54.58.123 W120.12.25.999
      N047.55.36.259 W120.12.28.251
      N047.55.59.537 W120.12.54.866
      N047.57.00.799 W120.12.10.865
      N047.58.25.421 W120.12.42.067
      N047.58.45.362 W120.13.01.403
      N047.59.20.326 W120.14.09.298
      N048.00.00.426 W120.17.06.590
      N048.00.45.374 W120.19.05.544
      N048.02.05.272 W120.23.35.231
      N048.02.21.943 W120.25.31.961
      N048.03.33.327 W120.28.12.444
      N048.05.55.998 W120.30.23.813
      N048.07.12.326 W120.31.00.342
      N048.08.00.432 W120.31.05.231
      N048.08.35.286 W120.30.50.620
      N048.09.41.630 W120.32.32.957
      N048.10.54.634 W120.32.57.374
      N048.11.34.446 W120.34.05.682
      N048.11.55.979 W120.35.11.517
      N048.12.17.540 W120.35.33.490
water N048.19.21.063 W116.22.47.496
      N048.19.09.843 W116.22.17.833
      N048.17.27.533 W116.21.28.477
      N048.15.27.782 W116.19.37.652
      N048.13.58.792 W116.16.37.009
      N048.13.25.971 W116.16.06.852
      N048.13.53.217 W116.17.23.234
      N048.13.44.428 W116.18.02.016
      N048.13.34.499 W116.17.59.324
      N048.13.10.411 W116.16.55.219
      N048.12.23.610 W116.17.20.762
      N048.12.18.885 W116.17.01.124
      N048.11.55.622 W116.17.02.910
      N048.11.26.522 W116.16.01.166
      N048.11.36.973 W116.15.22.412
      N048.11.25.629 W116.15.00.165
      N048.11.35.682 W116.14.53.134
      N048.11.58.575 W116.15.20.572
      N048.12.06.993 W116.15.11.041
      N048.12.44.854 W116.15.36.447
      N048.12.56.624 W116.15.24.582
      N048.10.56.351 W116.14.13.061
      N048.09.30.053 W116.11.56.721
      N048.08.48.992 W116.11.21.537
      N048.08.21.787 W116.09.58.013
      N048.08.08.535 W116.09.55.239
      N048.08.41.906 W116.11.57.902
      N048.08.43.677 W116.14.04.656
      N048.08.59.676 W116.14.51.376
      N048.08.49.170 W116.15.34.964
      N048.07.31.332 W116.17.32.161
      N048.07.29.135 W116.18.13.524
      N048.07.44.680 W116.19.34.329
      N048.07.43.293 W116.21.19.056
      N048.07.54.719 W116.21.33.997
      N048.07.54.417 W116.21.55.915
      N048.07.42.415 W116.22.24.809
      N048.07.41.961 W116.22.58.894
      N048.06.59.005 W116.24.44.775
      N048.06.05.117 W116.25.41.629
      N048.05.23.987 W116.25.16.058
      N048.05.08.647 W116.25.44.815
      N048.03.53.267 W116.26.36.094
      N048.03.41.278 W116.27.02.543
      N048.01.55.027 W116.27.06.636
      N048.00.24.500 W116.26.15.275
      N047.58.53.244 W116.26.17.417
      N047.57.33.662 W116.28.14.092
      N047.56.59.206 W116.29.42.916
      N047.56.59.714 W116.31.03.089
      N047.57.23.953 W116.31.47.584
      N047.57.23.692 W116.32.04.557
      N047.57.11.950 W116.32.13.923
      N047.56.54.880 W116.34.39.135
      N047.57.50.911 W116.33.11.025
      N047.57.58.189 W116.32.27.519
      N047.58.09.944 W116.32.18.181
      N047.58.31.134 W116.32.43.147
      N047.58.50.099 W116.33.46.923
      N047.59.08.831 W116.33.13.497
      N047.59.14.352 W116.32.37.214
      N047.58.57.199 W116.31.21.326
      N047.59.02.775 W116.30.40.182
      N047.59.23.196 W116.30.04.367
      N047.59.20.271 W116.29.37.533
      N047.59.48.835 W116.29.11.660
      N048.00.11.632 W116.29.41.543
      N048.00.22.687 W116.30.20.792
      N048.01.51.003 W116.31.48.627
      N048.02.27.588 W116.31.42.475
      N048.03.41.896 W116.32.06.700
      N048.05.40.521 W116.31.12.015
      N048.06.49.969 W116.29.34.319
      N048.08.15.799 W116.28.11.675
      N048.09.11.060 W116.27.36.821
      N048.09.47.027 W116.26.17.472
      N048.11.08.532 W116.26.05.277
      N048.11.17.129 W116.25.43.607
      N048.10.46.010 W116.25.13.422
      N048.10.53.481 W116.24.12.722
      N048.10.37.358 W116.23.38.115
      N048.10.49.402 W116.23.06.777
      N048.11.36.561 W116.22.16.926
      N048.12.02.777 W116.22.42.057
      N048.12.21.948 W116.21.34.327
      N048.13.02.076 W116.21.13.535
      N048.13.06.690 W116.21.40.507
      N048.13.37.781 W116.22.15.526
      N048.14.29.279 W116.22.12.147
      N048.15.17.152 W116.22.33.049
      N048.15.13.403 W116.23.04.662
      N048.15.29.210 W116.24.03.713
      N048.15.34.071 W116.26.13.242
      N048.15.17.001 W116.26.46.888
      N048.14.19.694 W116.25.49.045
      N048.14.09.490 W116.26.05.826
      N048.14.46.652 W116.27.20.121
      N048.15.17.674 W116.27.57.667
      N048.15.40.800 W116.28.05.715
      N048.15.53.188 W116.29.09.545
      N048.16.28.976 W116.30.01.923
      N048.15.39.661 W116.31.20.942
      N048.14.54.987 W116.31.09.791
      N048.14.26.574 W116.31.23.524
      N048.14.24.418 W116.31.57.636
      N048.14.35.858 W116.32.10.188
      N048.14.31.861 W116.32.56.413
      N048.13.56.279 W116.33.44.066
      N048.14.00.921 W116.34.06.176
      N048.14.30.584 W116.34.21.777
      N048.14.35.349 W116.34.36.581
      N048.14.19.763 W116.35.19.977
      N048.14.21.754 W116.36.47.895
      N048.14.44.207 W116.37.39.888
      N048.15.00.879 W116.37.35.548
      N048.14.47.201 W116.36.12.107
      N048.15.12.387 W116.35.53.430
      N048.16.13.485 W116.32.32.792
      N048.17.29.812 W116.32.37.626
      N048.18.00.107 W116.32.09.282
      N048.18.25.678 W116.31.23.688
      N048.18.29.578 W116.30.44.742
      N048.18.21.585 W116.30.22.495
      N048.18.45.055 W116.30.08.569
      N048.19.12.754 W116.28.48.809
      N048.18.58.197 W116.28.21.508
      N048.18.36.650 W116.28.18.376
      N048.18.26.955 W116.27.58.546
      N048.19.17.314 W116.27.21.000
      N048.18.30.622 W116.25.34.543
      N048.17.49.958 W116.24.32.305
      N048.17.11.754 W116.24.33.596
      N048.16.57.046 W116.24.16.073
      N048.16.37.888 W116.23.19.356
      N048.17.01.330 W116.23.05.376
      N048.17.10.051 W116.22.33.900
      N048.18.09.322 W116.23.12.270
      N048.18.15.557 W116.23.41.768
      N048.18.35.483 W116.23.42.345
      N048.18.46.263 W116.22.41.563
      N048.19.19.360 W116.22.49.885
background N048.14.29.884 W116.19.21.365
      N048.14.24.459 W116.19.55.367
      N048.14.11.399 W116.19.37.927
      N048.14.06.867 W116.19.03.649
      N048.14.13.706 W116.18.49.202
      N048.14.26.684 W116.19.11.532
background N048.09.12.090 W116.13.48.342
      N048.08.53.867 W116.13.45.403
      N048.08.49.788 W116.12.32.206
      N048.09.07.751 W116.12.57.063
      N048.09.17.213 W116.13.36.284
water N048.17.55.534 W117.07.19.426
      N048.18.17.699 W117.07.42.689
      N048.18.46.030 W117.07.46.095
      N048.18.45.673 W117.07.31.456
      N048.17.59.929 W117.06.54.761
      N048.18.14.554 W117.06.41.770
      N048.18.43.077 W117.06.52.482
      N048.18.39.040 W117.06.23.368
      N048.18.55.094 W117.06.00.544
      N048.18.38.092 W117.05.44.339
      N048.18.32.228 W117.06.16.419
      N048.18.05.614 W117.06.15.348
      N048.17.46.360 W117.06.43.253
      N048.17.39.549 W117.06.36.277
      N048.17.41.609 W117.05.44.861
      N048.17.34.976 W117.05.45.218
      N048.17.24.608 W117.06.37.046
      N048.17.46.827 W117.07.02.781
water N048.18.53.130 W119.26.09.781
      N048.18.15.900 W119.24.37.551
      N048.17.34.179 W119.24.11.404
      N048.17.00.630 W119.23.28.035
      N048.16.59.064 W119.23.40.258
      N048.16.02.416 W119.23.14.412
      N048.15.33.920 W119.22.40.712
      N048.15.30.473 W119.22.26.127
      N048.15.42.078 W119.22.23.491
      N048.15.43.588 W119.22.03.962
      N048.15.23.305 W119.21.20.374
      N048.15.26.518 W119.21.08.124
      N048.14.46.034 W119.19.50.781
      N048.14.39.703 W119.20.27.475
      N048.14.51.829 W119.21.28.257
      N048.15.10.410 W119.22.06.956
      N048.15.00.742 W119.22.43.733
      N048.15.34.387 W119.23.39.296
      N048.16.16.080 W119.24.02.972
      N048.18.53.295 W119.26.31.754
water N048.16.18.470 W122.33.30.004
      N048.15.03.653 W122.31.42.695
      N048.14.15.148 W122.32.07.991
      N048.13.22.139 W122.31.59.009
      N048.12.20.424 W122.32.19.032
      N048.11.31.013 W122.31.53.104
      N048.11.02.517 W122.32.11.699
      N048.08.47.618 W122.30.47.021
      N048.08.12.751 W122.30.48.395
      N048.07.12.628 W122.29.18.829
      N048.07.48.155 W122.28.31.203
      N048.07.50.325 W122.27.54.728
      N048.06.33.297 W122.26.46.641
      N048.06.14.538 W122.25.23.282
      N048.05.41.689 W122.24.57.958
      N048.05.17.450 W122.24.10.992
      N048.04.43.145 W122.23.31.057
      N048.03.50.301 W122.23.12.462
      N048.03.27.683 W122.22.28.022
      N048.03.21.791 W122.21.31.882
      N048.02.04.667 W122.22.32.911
      N048.02.15.049 W122.24.03.219
      N048.02.39.247 W122.24.52.575
      N048.02.46.772 W122.25.48.743
      N048.03.17.479 W122.26.48.069
      N048.04.36.155 W122.27.56.129
      N048.05.13.522 W122.28.53.258
      N048.05.51.219 W122.29.26.080
      N048.05.56.067 W122.31.30.390
      N048.07.02.397 W122.33.26.927
      N048.08.00.020 W122.33.57.991
      N048.09.02.958 W122.34.07.330
      N048.09.28.996 W122.34.42.294
      N048.11.13.160 W122.35.10.007
      N048.11.47.314 W122.35.57.440
      N048.12.43.220 W122.36.33.393
      N048.12.47.752 W122.37.02.809
      N048.13.17.031 W122.37.42.799
      N048.13.14.957 W122.38.09.551
      N048.13.37.520 W122.38.54.265
      N048.14.33.303 W122.39.37.579
      N048.14.58.599 W122.39.11.596
      N048.15.41.913 W122.39.03.274
      N048.16.24.457 W122.39.43.731
      N048.16.47.803 W122.39.37.194
      N048.17.18.496 W122.38.44.487
      N048.17.17.411 W122.38.07.820
      N048.16.54.285 W122.37.59.745
      N048.16.45.235 W122.38.48.278
      N048.16.19.088 W122.38.20.565
      N048.16.04.819 W122.37.36.152
      N048.16.13.306 W122.37.24.205
      N048.16.31.379 W122.37.37.031
      N048.17.11.767 W122.37.01.738
      N048.17.40.112 W122.36.55.311
      N048.17.54.600 W122.35.35.165
      N048.17.50.178 W122.34.58.416
      N048.17.17.906 W122.33.53.871
      N048.16.58.199 W122.33.38.600
      N048.16.21.573 W122.33.44.753
water N048.16.35.348 W118.22.58.345
      N048.16.43.725 W118.23.02.932
      N048.16.49.410 W118.23.49.156
      N048.17.04.530 W118.24.00.857
      N048.17.16.038 W118.23.53.167
      N048.17.25.294 W118.23.06.475
      N048.17.43.120 W118.22.36.564
      N048.17.12.742 W118.22.05.830
      N048.16.31.928 W118.22.51.121
water N048.15.52.707 W117.20.24.783
      N048.15.27.919 W117.20.30.881
      N048.15.45.168 W117.20.59.335
      N048.16.49.616 W117.20.43.982
      N048.16.53.708 W117.20.04.706
      N048.17.19.046 W117.19.09.747
      N048.16.17.879 W117.19.22.518
      N048.15.58.516 W117.19.47.897
      N048.15.57.527 W117.20.17.230
water N048.16.28.536 W115.51.37.952
      N048.14.36.022 W115.51.23.725
      N048.14.03.805 W115.50.56.616
      N048.13.16.220 W115.50.40.494
      N048.12.54.825 W115.51.17.792
      N048.13.02.831 W115.51.25.785
      N048.13.30.283 W115.51.03.620
      N048.13.45.114 W115.51.07.300
      N048.14.06.826 W115.51.48.170
      N048.14.34.608 W115.52.00.255
      N048.15.40.814 W115.52.08.192
      N048.16.23.469 W115.51.39.985
water N048.16.18.978 W118.23.13.506
      N048.15.48.354 W118.22.25.715
      N048.14.50.799 W118.23.01.778
      N048.14.51.238 W118.23.31.029
      N048.15.09.338 W118.23.20.674
      N048.15.19.748 W118.23.49.623
      N048.16.15.023 W118.24.22.006
      N048.16.24.361 W118.23.40.203
water N048.13.15.657 W118.53.31.908
      N048.13.16.179 W118.54.18.215
      N048.13.29.706 W118.54.39.858
      N048.14.47.517 W118.54.20.852
      N048.14.22.372 W118.53.59.511
      N048.13.59.218 W118.54.07.394
      N048.13.35.680 W118.53.41.164
water N048.14.33.303 W122.39.37.579
      N048.13.37.520 W122.38.54.265
      N048.13.25.229 W122.39.37.744
      N048.13.31.478 W122.40.02.353
      N048.13.25.476 W122.41.08.024
      N048.12.53.657 W122.43.11.345
      N048.13.39.456 W122.43.54.384
      N048.13.57.708 W122.43.55.016
      N048.14.15.533 W122.42.37.562
      N048.14.29.595 W122.40.01.859
water N048.11.52.807 W122.21.41.715
      N048.11.13.311 W122.21.16.172
      N048.10.28.020 W122.21.51.438
      N048.09.44.692 W122.22.04.814
      N048.08.41.809 W122.21.50.834
      N048.08.15.099 W122.22.02.232
      N048.07.52.165 W122.21.39.655
      N048.07.27.253 W122.21.41.385
      N048.06.38.131 W122.20.51.260
      N048.05.46.989 W122.20.27.887
      N048.05.32.735 W122.19.36.361
      N048.04.48.336 W122.19.05.901
      N048.04.25.800 W122.18.11.711
      N048.03.46.469 W122.17.34.111
      N048.03.56.549 W122.17.24.662
      N048.03.47.060 W122.16.47.913
      N048.03.14.170 W122.16.25.117
      N048.03.30.388 W122.16.54.752
      N048.03.25.005 W122.17.26.228
      N048.03.06.891 W122.17.15.983
      N048.03.21.791 W122.21.31.882
      N048.03.35.222 W122.21.20.127
      N048.05.18.700 W122.22.38.542
      N048.06.51.658 W122.24.38.128
      N048.06.57.934 W122.25.05.099
      N048.07.25.894 W122.25.22.980
      N048.07.41.742 W122.26.17.060
      N048.08.11.418 W122.26.32.551
      N048.08.58.701 W122.27.32.454
      N048.09.46.574 W122.27.50.966
      N048.10.00.993 W122.28.27.962
      N048.11.15.522 W122.28.39.992
      N048.11.44.416 W122.27.52.092
      N048.11.37.989 W122.27.37.260
      N048.11.48.344 W122.27.08.339
      N048.12.30.449 W122.26.25.712
      N048.12.53.643 W122.26.28.815
      N048.12.56.624 W122.26.53.315
      N048.13.37.932 W122.27.06.746
      N048.13.49.619 W122.27.02.214
      N048.14.11.976 W122.26.06.788
      N048.14.05.700 W122.25.39.761
      N048.13.42.643 W122.25.26.880
      N048.13.34.938 W122.24.42.742
      N048.13.44.139 W122.23.37.154
      N048.13.54.261 W122.23.25.234
      N048.13.31.230 W122.23.09.935
      N048.14.19.872 W122.22.32.307
      N048.14.16.686 W122.22.22.474
      N048.13.36.504 W122.22.48.127
      N048.12.49.125 W122.21.50.669
      N048.12.07.679 W122.21.47.016
water N048.08.16.184 W122.50.13.055
      N048.13.12.471 W122.46.02.732
      N048.12.35.736 W122.44.33.660
      N048.11.59.810 W122.43.55.812
      N048.11.37.865 W122.42.34.596
      N048.10.42.604 W122.41.19.587
      N048.09.25.192 W122.40.40.393
      N048.09.22.061 W122.40.28.088
      N048.09.54.992 W122.38.59.017
      N048.09.52.644 W122.37.55.571
      N048.09.32.031 W122.36.51.548
      N048.09.04.194 W122.36.26.279
      N048.06.53.622 W122.35.50.354
      N048.04.43.337 W122.36.46.961
      N048.04.21.804 W122.36.43.830
      N048.03.11.492 W122.35.35.852
      N048.02.39.988 W122.35.34.836
      N048.02.06.439 W122.35.58.072
      N048.01.57.664 W122.36.29.410
      N048.00.41.130 W122.34.54.516
      N048.00.04.820 W122.32.49.354
      N047.59.28.565 W122.32.33.616
      N047.58.24.996 W122.33.10.503
      N047.58.12.018 W122.32.50.645
      N047.58.04.012 W122.32.30.980
      N047.58.23.499 W122.31.06.522
      N047.58.53.615 W122.30.48.010
      N047.59.08.927 W122.30.21.753
      N047.59.23.718 W122.28.35.268
      N047.59.10.877 W122.28.05.715
      N047.57.31.067 W122.26.27.909
      N047.56.34.734 W122.26.23.817
      N047.56.07.941 W122.26.42.438
      N047.54.59.002 W122.25.51.819
      N047.48.24.620 W122.23.36.467
      N047.47.20.048 W122.23.32.183
      N047.46.45.002 W122.23.50.530
      N047.45.37.793 W122.22.55.296
      N047.44.54.658 W122.22.58.894
      N047.43.35.570 W122.22.25.111
      N047.42.30.710 W122.22.42.634
      N047.41.36.396 W122.24.17.831
      N047.41.18.337 W122.24.05.224
      N047.40.16.690 W122.24.29.998
      N047.39.40.518 W122.26.10.523
      N047.38.50.118 W122.25.01.337
      N047.34.28.272 W122.25.10.538
      N047.34.08.909 W122.24.33.706
      N047.33.13.126 W122.23.55.858
      N047.32.08.705 W122.23.44.350
      N047.31.43.601 W122.24.02.917
      N047.31.25.721 W122.23.38.253
      N047.31.02.320 W122.23.54.457
      N047.30.13.197 W122.23.14.440
      N047.29.26.272 W122.21.53.498
      N047.28.51.747 W122.21.35.618
      N047.28.08.200 W122.22.12.971
      N047.27.36.848 W122.22.04.841
      N047.27.01.472 W122.22.49.611
      N047.26.29.749 W122.21.07.493
      N047.25.00.554 W122.20.52.908
      N047.24.41.218 W122.20.13.824
      N047.24.05.265 W122.19.39.080
      N047.20.50.162 W122.19.24.001
      N047.20.06.436 W122.22.20.854
      N047.19.39.698 W122.22.39.311
      N047.19.36.169 W122.22.56.065
      N047.19.50.794 W122.23.15.731
      N047.19.21.942 W122.24.07.833
      N047.19.09.033 W122.25.43.661
      N047.18.34.069 W122.25.59.482
      N047.18.25.321 W122.26.32.908
      N047.18.03.719 W122.26.39.472
      N047.17.49.615 W122.25.43.744
      N047.17.50.178 W122.25.02.875
      N047.16.46.966 W122.23.27.266
      N047.16.37.009 W122.23.29.381
      N047.17.10.888 W122.24.32.882
      N047.16.54.120 W122.24.49.224
      N047.16.31.653 W122.23.58.083
      N047.16.02.251 W122.23.30.782
      N047.16.00.425 W122.23.42.757
      N047.16.39.330 W122.24.41.561
      N047.16.38.932 W122.25.10.400
      N047.16.28.907 W122.25.17.322
      N047.16.11.274 W122.24.35.931
      N047.16.02.883 W122.24.45.324
      N047.16.20.708 W122.25.12.268
      N047.16.17.193 W122.25.26.605
      N047.15.51.073 W122.25.01.804
      N047.15.49.246 W122.25.13.751
      N047.16.13.691 W122.25.40.915
      N047.16.08.527 W122.25.55.170
      N047.15.45.840 W122.25.20.865
      N047.15.39.084 W122.25.30.286
      N047.15.58.434 W122.26.06.898
      N047.14.55.921 W122.25.41.025
      N047.14.52.447 W122.25.52.945
      N047.15.59.848 W122.26.23.762
      N047.16.17.742 W122.26.45.927
      N047.17.00.753 W122.28.42.629
      N047.18.26.886 W122.30.31.064
      N047.18.11.821 W122.30.42.627
      N047.19.11.546 W122.32.25.486
      N047.19.06.149 W122.32.54.188
      N047.19.43.008 W122.34.14.773
      N047.20.46.729 W122.33.19.045
      N047.20.46.564 W122.31.37.916
      N047.20.00.874 W122.30.53.201
      N047.19.48.350 W122.30.04.697
      N047.19.55.560 W122.29.23.992
      N047.21.06.682 W122.29.26.162
      N047.21.36.744 W122.29.07.842
      N047.22.56.353 W122.28.55.812
      N047.23.15.140 W122.28.15.438
      N047.23.04.470 W122.27.10.096
      N047.23.28.008 W122.26.44.306
      N047.23.42.729 W122.26.56.776
      N047.23.44.117 W122.27.16.084
      N047.23.27.198 W122.27.42.067
      N047.23.38.610 W122.27.54.454
      N047.24.00.280 W122.27.43.083
      N047.24.17.954 W122.26.24.119
      N047.23.10.485 W122.25.55.609
      N047.23.00.061 W122.26.31.425
      N047.22.21.431 W122.27.11.223
      N047.22.32.609 W122.27.40.446
      N047.22.27.432 W122.27.54.728
      N047.21.15.719 W122.28.33.483
      N047.20.46.138 W122.28.18.157
      N047.20.36.594 W122.27.51.405
      N047.20.35.481 W122.27.12.870
      N047.21.20.525 W122.26.47.739
      N047.22.05.899 W122.25.58.521
      N047.22.52.206 W122.24.01.901
      N047.23.09.935 W122.22.35.740
      N047.23.21.636 W122.22.26.429
      N047.23.57.149 W122.23.32.485
      N047.24.05.526 W122.25.25.946
      N047.24.21.497 W122.26.07.365
      N047.25.06.061 W122.26.15.906
      N047.25.16.608 W122.25.32.840
      N047.26.13.846 W122.26.22.745
      N047.26.47.108 W122.26.11.677
      N047.27.13.351 W122.26.29.337
      N047.27.55.154 W122.25.59.235
      N047.29.08.419 W122.27.28.224
      N047.29.29.897 W122.27.31.300
      N047.30.06.606 W122.27.10.701
      N047.30.23.016 W122.27.20.836
      N047.30.43.575 W122.28.29.006
      N047.30.37.642 W122.29.36.379
      N047.31.11.960 W122.30.08.789
      N047.31.22.933 W122.32.43.586
      N047.32.39.549 W122.32.14.610
      N047.33.34.069 W122.32.23.536
      N047.34.27.957 W122.31.22.452
      N047.34.30.909 W122.29.53.188
      N047.34.49.462 W122.29.29.595
      N047.35.03.442 W122.28.39.305
      N047.35.44.435 W122.31.03.062
      N047.35.48.994 W122.29.36.242
      N047.37.01.642 W122.29.52.969
      N047.37.04.704 W122.30.09.970
      N047.36.52.701 W122.30.38.589
      N047.37.05.102 W122.31.36.982
      N047.37.32.719 W122.32.14.116
      N047.37.26.622 W122.31.37.668
      N047.37.11.859 W122.31.27.534
      N047.37.34.614 W122.30.03.653
      N047.37.13.685 W122.29.21.905
      N047.37.43.307 W122.29.34.896
      N047.38.00.116 W122.29.18.499
      N047.39.06.501 W122.31.04.490
      N047.39.39.021 W122.29.52.969
      N047.40.03.410 W122.30.25.159
      N047.40.44.774 W122.30.28.839
      N047.41.47.986 W122.30.11.426
      N047.42.11.071 W122.30.19.391
      N047.44.51.980 W122.28.11.180
      N047.45.25.186 W122.28.07.335
      N047.46.03.213 W122.28.13.350
      N047.46.20.997 W122.28.45.348
      N047.46.58.941 W122.28.56.224
      N047.47.11.479 W122.29.47.476
      N047.47.37.558 W122.30.17.386
      N047.47.47.569 W122.30.12.854
      N047.47.58.212 W122.29.24.706
      N047.48.28.479 W122.28.54.109
      N047.48.59.928 W122.28.57.515
      N047.49.46.867 W122.30.16.507
      N047.51.19.523 W122.30.29.086
      N047.51.58.950 W122.30.54.575
      N047.52.33.886 W122.30.45.923
      N047.54.00.994 W122.31.39.646
      N047.54.44.267 W122.31.28.852
      N047.54.45.283 W122.32.12.578
      N047.55.09.508 W122.32.57.045
      N047.55.18.929 W122.35.23.026
      N047.55.49.910 W122.35.58.017
      N047.56.29.392 W122.36.18.754
      N047.55.56.694 W122.39.24.670
      N047.55.14.548 W122.40.09.412
      N047.55.02.422 W122.40.43.002
      N047.56.08.683 W122.40.47.644
      N047.56.28.348 W122.41.02.888
      N047.57.38.386 W122.40.38.525
      N047.57.38.112 W122.40.55.527
      N047.56.59.687 W122.41.13.654
      N047.57.29.254 W122.41.31.699
      N047.57.55.031 W122.40.34.213
      N048.00.33.701 W122.41.11.182
      N048.00.47.612 W122.40.30.313
      N048.01.06.151 W122.40.11.472
      N048.02.00.905 W122.40.10.895
      N048.02.28.563 W122.40.45.859
      N048.04.29.371 W122.41.06.953
      N048.05.28.697 W122.41.33.292
      N048.05.53.691 W122.41.26.838
      N048.06.07.259 W122.41.07.831
      N048.08.40.930 W122.45.19.116
      N048.08.37.607 W122.47.01.344
      N048.08.14.797 W122.49.55.944
background N047.31.56.922 W122.29.50.881
      N047.31.51.072 W122.28.57.598
      N047.32.14.198 W122.29.00.701
      N047.32.31.007 W122.28.44.332
      N047.32.45.276 W122.29.28.222
      N047.32.41.266 W122.30.16.370
      N047.32.03.473 W122.29.55.908
water N048.09.12.832 W123.07.08.906
      N048.08.57.534 W123.07.27.775
      N048.09.08.547 W123.07.59.910
      N048.09.12.283 W123.09.05.883
      N048.08.50.557 W123.10.40.009
      N048.08.53.469 W123.11.02.064
